"Plot Title:  21182136"
"#","Date Time, GMT+03:00","Abs Pres, kPa (LGR S/N: 21182136, SEN S/N: 21182136, LBL: Кизил-кобинка уровень)","Temp, °C (LGR S/N: 21182136, SEN S/N: 21182136, LBL: Кизил-кобинка температура)","Coupler Detached (LGR S/N: 21182136)","Coupler Attached (LGR S/N: 21182136)","Host Connected (LGR S/N: 21182136)","End Of File (LGR S/N: 21182136)"
4789,07.13.22 09:40:00 PM,100.020,12.497,,,,
4790,07.13.22 09:50:00 PM,100.010,12.401,,,,
4791,07.13.22 10:00:00 PM,100.000,12.401,,,,
4792,07.13.22 10:10:00 PM,100.010,12.401,,,,
4793,07.13.22 10:20:00 PM,100.012,12.304,,,,
4794,07.13.22 10:30:00 PM,100.012,12.304,,,,
4795,07.13.22 10:40:00 PM,100.014,12.207,,,,
4796,07.13.22 10:50:00 PM,100.014,12.207,,,,
4797,07.13.22 11:00:00 PM,100.014,12.207,,,,
4798,07.13.22 11:10:00 PM,100.003,12.207,,,,
4799,07.13.22 11:20:00 PM,100.005,12.110,,,,
4800,07.13.22 11:30:00 PM,99.994,12.110,,,,
4801,07.13.22 11:40:00 PM,100.005,12.110,,,,
4802,07.13.22 11:50:00 PM,99.985,12.013,,,,
4803,07.14.22 12:00:00 AM,99.974,12.013,,,,
4804,07.14.22 12:10:00 AM,99.974,12.013,,,,
4805,07.14.22 12:20:00 AM,99.985,12.013,,,,
4806,07.14.22 12:30:00 AM,99.987,11.916,,,,
4807,07.14.22 12:40:00 AM,99.976,11.916,,,,
4808,07.14.22 12:50:00 AM,99.976,11.916,,,,
4809,07.14.22 01:00:00 AM,99.976,11.916,,,,
4810,07.14.22 01:10:00 AM,99.956,11.819,,,,
4811,07.14.22 01:20:00 AM,99.945,11.819,,,,
4812,07.14.22 01:30:00 AM,99.956,11.819,,,,
4813,07.14.22 01:40:00 AM,99.956,11.819,,,,
4814,07.14.22 01:50:00 AM,99.956,11.819,,,,
4815,07.14.22 02:00:00 AM,99.957,11.722,,,,
4816,07.14.22 02:10:00 AM,99.947,11.722,,,,
4817,07.14.22 02:20:00 AM,99.925,11.722,,,,
4818,07.14.22 02:30:00 AM,99.936,11.722,,,,
4819,07.14.22 02:40:00 AM,99.925,11.722,,,,
4820,07.14.22 02:50:00 AM,99.925,11.722,,,,
4821,07.14.22 03:00:00 AM,99.927,11.625,,,,
4822,07.14.22 03:10:00 AM,99.905,11.625,,,,
4823,07.14.22 03:20:00 AM,99.894,11.625,,,,
4824,07.14.22 03:30:00 AM,99.905,11.625,,,,
4825,07.14.22 03:40:00 AM,99.905,11.625,,,,
4826,07.14.22 03:50:00 AM,99.894,11.625,,,,
4827,07.14.22 04:00:00 AM,99.883,11.625,,,,
4828,07.14.22 04:10:00 AM,99.883,11.625,,,,
4829,07.14.22 04:20:00 AM,99.894,11.625,,,,
4830,07.14.22 04:30:00 AM,99.872,11.625,,,,
4831,07.14.22 04:40:00 AM,99.883,11.625,,,,
4832,07.14.22 04:50:00 AM,99.894,11.625,,,,
4833,07.14.22 05:00:00 AM,99.927,11.625,,,,
4834,07.14.22 05:10:00 AM,99.937,11.625,,,,
4835,07.14.22 05:20:00 AM,99.937,11.625,,,,
4836,07.14.22 05:30:00 AM,99.937,11.625,,,,
4837,07.14.22 05:40:00 AM,99.937,11.625,,,,
4838,07.14.22 05:50:00 AM,99.948,11.625,,,,
4839,07.14.22 06:00:00 AM,99.937,11.625,,,,
4840,07.14.22 06:10:00 AM,99.948,11.625,,,,
4841,07.14.22 06:20:00 AM,99.927,11.625,,,,
4842,07.14.22 06:30:00 AM,99.927,11.625,,,,
4843,07.14.22 06:40:00 AM,99.948,11.625,,,,
4844,07.14.22 06:50:00 AM,99.948,11.625,,,,
4845,07.14.22 07:00:00 AM,99.981,11.625,,,,
4846,07.14.22 07:10:00 AM,99.970,11.625,,,,
4847,07.14.22 07:20:00 AM,99.981,11.625,,,,
4848,07.14.22 07:30:00 AM,99.981,11.625,,,,
4849,07.14.22 07:40:00 AM,99.981,11.625,,,,
4850,07.14.22 07:50:00 AM,99.992,11.625,,,,
4851,07.14.22 08:00:00 AM,99.970,11.625,,,,
4852,07.14.22 08:10:00 AM,99.981,11.625,,,,
4853,07.14.22 08:20:00 AM,99.970,11.625,,,,
4854,07.14.22 08:30:00 AM,99.981,11.625,,,,
4855,07.14.22 08:40:00 AM,99.981,11.625,,,,
4856,07.14.22 08:50:00 AM,99.992,11.625,,,,
4857,07.14.22 09:00:00 AM,100.001,11.722,,,,
4858,07.14.22 09:10:00 AM,100.001,11.722,,,,
4859,07.14.22 09:20:00 AM,100.012,11.722,,,,
4860,07.14.22 09:30:00 AM,99.990,11.722,,,,
4861,07.14.22 09:40:00 AM,99.990,11.722,,,,
4862,07.14.22 09:50:00 AM,99.979,11.722,,,,
4863,07.14.22 10:00:00 AM,99.988,11.819,,,,
4864,07.14.22 10:10:00 AM,99.978,11.819,,,,
4865,07.14.22 10:20:00 AM,99.967,11.819,,,,
4866,07.14.22 10:30:00 AM,99.967,11.819,,,,
4867,07.14.22 10:40:00 AM,99.965,11.916,,,,
4868,07.14.22 10:50:00 AM,99.954,11.916,,,,
4869,07.14.22 11:00:00 AM,99.954,11.916,,,,
4870,07.14.22 11:10:00 AM,99.942,12.013,,,,
4871,07.14.22 11:20:00 AM,99.942,12.013,,,,
4872,07.14.22 11:30:00 AM,99.942,12.013,,,,
4873,07.14.22 11:40:00 AM,99.940,12.110,,,,
4874,07.14.22 11:50:00 AM,99.929,12.110,,,,
4875,07.14.22 12:00:00 PM,99.916,12.207,,,,
4876,07.14.22 12:10:00 PM,99.916,12.207,,,,
4877,07.14.22 12:20:00 PM,99.916,12.207,,,,
4878,07.14.22 12:30:00 PM,99.925,12.304,,,,
4879,07.14.22 12:40:00 PM,99.935,12.401,,,,
4880,07.14.22 12:50:00 PM,99.935,12.401,,,,
4881,07.14.22 01:00:00 PM,99.933,12.497,,,,
4882,07.14.22 01:10:00 PM,99.922,12.497,,,,
4883,07.14.22 01:20:00 PM,99.920,12.594,,,,
4884,07.14.22 01:30:00 PM,99.918,12.690,,,,
4885,07.14.22 01:40:00 PM,99.918,12.690,,,,
4886,07.14.22 01:50:00 PM,99.918,12.690,,,,
4887,07.14.22 02:00:00 PM,99.905,12.787,,,,
4888,07.14.22 02:10:00 PM,99.916,12.787,,,,
4889,07.14.22 02:20:00 PM,99.903,12.883,,,,
4890,07.14.22 02:30:00 PM,99.903,12.883,,,,
4891,07.14.22 02:40:00 PM,99.923,12.980,,,,
4892,07.14.22 02:50:00 PM,99.902,12.980,,,,
4893,07.14.22 03:00:00 PM,99.921,13.076,,,,
4894,07.14.22 03:10:00 PM,99.921,13.076,,,,
4895,07.14.22 03:20:00 PM,99.921,13.076,,,,
4896,07.14.22 03:30:00 PM,99.919,13.173,,,,
4897,07.14.22 03:40:00 PM,99.930,13.173,,,,
4898,07.14.22 03:50:00 PM,99.941,13.173,,,,
4899,07.14.22 04:00:00 PM,99.950,13.269,,,,
4900,07.14.22 04:10:00 PM,99.939,13.269,,,,
4901,07.14.22 04:20:00 PM,99.939,13.269,,,,
4902,07.14.22 04:30:00 PM,99.917,13.269,,,,
4903,07.14.22 04:40:00 PM,99.937,13.365,,,,
4904,07.14.22 04:50:00 PM,99.915,13.365,,,,
4905,07.14.22 05:00:00 PM,99.915,13.365,,,,
4906,07.14.22 05:10:00 PM,99.926,13.365,,,,
4907,07.14.22 05:20:00 PM,99.905,13.365,,,,
4908,07.14.22 05:30:00 PM,99.915,13.365,,,,
4909,07.14.22 05:40:00 PM,99.915,13.365,,,,
4910,07.14.22 05:50:00 PM,99.915,13.365,,,,
4911,07.14.22 06:00:00 PM,99.915,13.365,,,,
4912,07.14.22 06:10:00 PM,99.926,13.365,,,,
4913,07.14.22 06:20:00 PM,99.926,13.365,,,,
4914,07.14.22 06:30:00 PM,99.937,13.365,,,,
4915,07.14.22 06:40:00 PM,99.948,13.365,,,,
4916,07.14.22 06:50:00 PM,99.948,13.365,,,,
4917,07.14.22 07:00:00 PM,99.948,13.365,,,,
4918,07.14.22 07:10:00 PM,99.950,13.269,,,,
4919,07.14.22 07:20:00 PM,99.961,13.269,,,,
4920,07.14.22 07:30:00 PM,99.972,13.269,,,,
4921,07.14.22 07:40:00 PM,99.983,13.269,,,,
4922,07.14.22 07:50:00 PM,99.995,13.173,,,,
4923,07.14.22 08:00:00 PM,100.017,13.173,,,,
4924,07.14.22 08:10:00 PM,100.006,13.173,,,,
4925,07.14.22 08:20:00 PM,100.017,13.173,,,,
4926,07.14.22 08:30:00 PM,100.019,13.076,,,,
4927,07.14.22 08:40:00 PM,100.041,13.076,,,,
4928,07.14.22 08:50:00 PM,100.021,12.980,,,,
4929,07.14.22 09:00:00 PM,100.043,12.980,,,,
4930,07.14.22 09:10:00 PM,100.054,12.980,,,,
4931,07.14.22 09:20:00 PM,100.066,12.883,,,,
4932,07.14.22 09:30:00 PM,100.056,12.883,,,,
4933,07.14.22 09:40:00 PM,100.066,12.883,,,,
4934,07.14.22 09:50:00 PM,100.068,12.787,,,,
4935,07.14.22 10:00:00 PM,100.068,12.787,,,,
4936,07.14.22 10:10:00 PM,100.070,12.690,,,,
4937,07.14.22 10:20:00 PM,100.092,12.690,,,,
4938,07.14.22 10:30:00 PM,100.081,12.690,,,,
4939,07.14.22 10:40:00 PM,100.072,12.594,,,,
4940,07.14.22 10:50:00 PM,100.061,12.594,,,,
4941,07.14.22 11:00:00 PM,100.072,12.594,,,,
4942,07.14.22 11:10:00 PM,100.074,12.497,,,,
4943,07.14.22 11:20:00 PM,100.096,12.497,,,,
4944,07.14.22 11:30:00 PM,100.074,12.497,,,,
4945,07.14.22 11:40:00 PM,100.076,12.401,,,,
4946,07.14.22 11:50:00 PM,100.076,12.401,,,,
4947,07.15.22 12:00:00 AM,100.086,12.401,,,,
4948,07.15.22 12:10:00 AM,100.076,12.401,,,,
4949,07.15.22 12:20:00 AM,100.077,12.304,,,,
4950,07.15.22 12:30:00 AM,100.056,12.304,,,,
4951,07.15.22 12:40:00 AM,100.045,12.304,,,,
4952,07.15.22 12:50:00 AM,100.047,12.207,,,,
4953,07.15.22 01:00:00 AM,100.047,12.207,,,,
4954,07.15.22 01:10:00 AM,100.047,12.207,,,,
4955,07.15.22 01:20:00 AM,100.047,12.207,,,,
4956,07.15.22 01:30:00 AM,100.057,12.207,,,,
4957,07.15.22 01:40:00 AM,100.059,12.110,,,,
4958,07.15.22 01:50:00 AM,100.059,12.110,,,,
4959,07.15.22 02:00:00 AM,100.048,12.110,,,,
4960,07.15.22 02:10:00 AM,100.048,12.110,,,,
4961,07.15.22 02:20:00 AM,100.039,12.013,,,,
4962,07.15.22 02:30:00 AM,100.028,12.013,,,,
4963,07.15.22 02:40:00 AM,100.039,12.013,,,,
4964,07.15.22 02:50:00 AM,100.050,12.013,,,,
4965,07.15.22 03:00:00 AM,100.050,12.013,,,,
4966,07.15.22 03:10:00 AM,100.030,11.916,,,,
4967,07.15.22 03:20:00 AM,100.030,11.916,,,,
4968,07.15.22 03:30:00 AM,100.019,11.916,,,,
4969,07.15.22 03:40:00 AM,100.019,11.916,,,,
4970,07.15.22 03:50:00 AM,100.019,11.916,,,,
4971,07.15.22 04:00:00 AM,100.010,11.819,,,,
4972,07.15.22 04:10:00 AM,99.999,11.819,,,,
4973,07.15.22 04:20:00 AM,99.999,11.819,,,,
4974,07.15.22 04:30:00 AM,99.988,11.819,,,,
4975,07.15.22 04:40:00 AM,99.999,11.819,,,,
4976,07.15.22 04:50:00 AM,99.990,11.722,,,,
4977,07.15.22 05:00:00 AM,99.979,11.722,,,,
4978,07.15.22 05:10:00 AM,99.979,11.722,,,,
4979,07.15.22 05:20:00 AM,99.979,11.722,,,,
4980,07.15.22 05:30:00 AM,99.979,11.722,,,,
4981,07.15.22 05:40:00 AM,99.979,11.722,,,,
4982,07.15.22 05:50:00 AM,99.968,11.722,,,,
4983,07.15.22 06:00:00 AM,99.970,11.625,,,,
4984,07.15.22 06:10:00 AM,99.948,11.625,,,,
4985,07.15.22 06:20:00 AM,99.970,11.625,,,,
4986,07.15.22 06:30:00 AM,99.948,11.625,,,,
4987,07.15.22 06:40:00 AM,99.970,11.625,,,,
4988,07.15.22 06:50:00 AM,99.970,11.625,,,,
4989,07.15.22 07:00:00 AM,99.959,11.625,,,,
4990,07.15.22 07:10:00 AM,99.959,11.625,,,,
4991,07.15.22 07:20:00 AM,99.948,11.625,,,,
4992,07.15.22 07:30:00 AM,99.959,11.625,,,,
4993,07.15.22 07:40:00 AM,99.959,11.625,,,,
4994,07.15.22 07:50:00 AM,99.959,11.625,,,,
4995,07.15.22 08:00:00 AM,99.959,11.625,,,,
4996,07.15.22 08:10:00 AM,99.948,11.625,,,,
4997,07.15.22 08:20:00 AM,99.948,11.625,,,,
4998,07.15.22 08:30:00 AM,99.937,11.625,,,,
4999,07.15.22 08:40:00 AM,99.927,11.625,,,,
5000,07.15.22 08:50:00 AM,99.905,11.625,,,,
5001,07.15.22 09:00:00 AM,99.927,11.625,,,,
5002,07.15.22 09:10:00 AM,99.905,11.625,,,,
5003,07.15.22 09:20:00 AM,99.914,11.722,,,,
5004,07.15.22 09:30:00 AM,99.914,11.722,,,,
5005,07.15.22 09:40:00 AM,99.914,11.722,,,,
5006,07.15.22 09:50:00 AM,99.892,11.722,,,,
5007,07.15.22 10:00:00 AM,99.912,11.819,,,,
5008,07.15.22 10:10:00 AM,99.902,11.819,,,,
5009,07.15.22 10:20:00 AM,99.891,11.819,,,,
5010,07.15.22 10:30:00 AM,99.880,11.819,,,,
5011,07.15.22 10:40:00 AM,99.878,11.916,,,,
5012,07.15.22 10:50:00 AM,99.889,11.916,,,,
5013,07.15.22 11:00:00 AM,99.887,12.013,,,,
5014,07.15.22 11:10:00 AM,99.876,12.013,,,,
5015,07.15.22 11:20:00 AM,99.886,12.110,,,,
5016,07.15.22 11:30:00 AM,99.875,12.110,,,,
5017,07.15.22 11:40:00 AM,99.886,12.110,,,,
5018,07.15.22 11:50:00 AM,99.873,12.207,,,,
5019,07.15.22 12:00:00 PM,99.884,12.207,,,,
5020,07.15.22 12:10:00 PM,99.860,12.304,,,,
5021,07.15.22 12:20:00 PM,99.860,12.304,,,,
5022,07.15.22 12:30:00 PM,99.839,12.304,,,,
5023,07.15.22 12:40:00 PM,99.828,12.304,,,,
5024,07.15.22 12:50:00 PM,99.826,12.401,,,,
5025,07.15.22 01:00:00 PM,99.837,12.401,,,,
5026,07.15.22 01:10:00 PM,99.804,12.401,,,,
5027,07.15.22 01:20:00 PM,99.802,12.497,,,,
5028,07.15.22 01:30:00 PM,99.802,12.497,,,,
5029,07.15.22 01:40:00 PM,99.790,12.594,,,,
5030,07.15.22 01:50:00 PM,99.777,12.690,,,,
5031,07.15.22 02:00:00 PM,99.788,12.690,,,,
5032,07.15.22 02:10:00 PM,99.786,12.787,,,,
5033,07.15.22 02:20:00 PM,99.786,12.787,,,,
5034,07.15.22 02:30:00 PM,99.773,12.883,,,,
5035,07.15.22 02:40:00 PM,99.762,12.883,,,,
5036,07.15.22 02:50:00 PM,99.760,12.980,,,,
5037,07.15.22 03:00:00 PM,99.771,12.980,,,,
5038,07.15.22 03:10:00 PM,99.748,13.076,,,,
5039,07.15.22 03:20:00 PM,99.748,13.076,,,,
5040,07.15.22 03:30:00 PM,99.758,13.076,,,,
5041,07.15.22 03:40:00 PM,99.746,13.173,,,,
5042,07.15.22 03:50:00 PM,99.735,13.173,,,,
5043,07.15.22 04:00:00 PM,99.744,13.269,,,,
5044,07.15.22 04:10:00 PM,99.744,13.269,,,,
5045,07.15.22 04:20:00 PM,99.722,13.269,,,,
5046,07.15.22 04:30:00 PM,99.722,13.269,,,,
5047,07.15.22 04:40:00 PM,99.731,13.365,,,,
5048,07.15.22 04:50:00 PM,99.709,13.365,,,,
5049,07.15.22 05:00:00 PM,99.720,13.365,,,,
5050,07.15.22 05:10:00 PM,99.709,13.365,,,,
5051,07.15.22 05:20:00 PM,99.720,13.365,,,,
5052,07.15.22 05:30:00 PM,99.729,13.461,,,,
5053,07.15.22 05:40:00 PM,99.718,13.461,,,,
5054,07.15.22 05:50:00 PM,99.707,13.461,,,,
5055,07.15.22 06:00:00 PM,99.729,13.461,,,,
5056,07.15.22 06:10:00 PM,99.729,13.461,,,,
5057,07.15.22 06:20:00 PM,99.750,13.461,,,,
5058,07.15.22 06:30:00 PM,99.740,13.461,,,,
5059,07.15.22 06:40:00 PM,99.740,13.461,,,,
5060,07.15.22 06:50:00 PM,99.750,13.461,,,,
5061,07.15.22 07:00:00 PM,99.750,13.461,,,,
5062,07.15.22 07:10:00 PM,99.740,13.461,,,,
5063,07.15.22 07:20:00 PM,99.752,13.365,,,,
5064,07.15.22 07:30:00 PM,99.752,13.365,,,,
5065,07.15.22 07:40:00 PM,99.731,13.365,,,,
5066,07.15.22 07:50:00 PM,99.731,13.365,,,,
5067,07.15.22 08:00:00 PM,99.742,13.365,,,,
5068,07.15.22 08:10:00 PM,99.733,13.269,,,,
5069,07.15.22 08:20:00 PM,99.733,13.269,,,,
5070,07.15.22 08:30:00 PM,99.733,13.269,,,,
5071,07.15.22 08:40:00 PM,99.744,13.269,,,,
5072,07.15.22 08:50:00 PM,99.735,13.173,,,,
5073,07.15.22 09:00:00 PM,99.735,13.173,,,,
5074,07.15.22 09:10:00 PM,99.756,13.173,,,,
5075,07.15.22 09:20:00 PM,99.758,13.076,,,,
5076,07.15.22 09:30:00 PM,99.769,13.076,,,,
5077,07.15.22 09:40:00 PM,99.771,12.980,,,,
5078,07.15.22 09:50:00 PM,99.760,12.980,,,,
5079,07.15.22 10:00:00 PM,99.760,12.980,,,,
5080,07.15.22 10:10:00 PM,99.751,12.883,,,,
5081,07.15.22 10:20:00 PM,99.751,12.883,,,,
5082,07.15.22 10:30:00 PM,99.753,12.787,,,,
5083,07.15.22 10:40:00 PM,99.743,12.787,,,,
5084,07.15.22 10:50:00 PM,99.755,12.690,,,,
5085,07.15.22 11:00:00 PM,99.744,12.690,,,,
5086,07.15.22 11:10:00 PM,99.766,12.690,,,,
5087,07.15.22 11:20:00 PM,99.757,12.594,,,,
5088,07.15.22 11:30:00 PM,99.757,12.594,,,,
5089,07.15.22 11:40:00 PM,99.759,12.497,,,,
5090,07.15.22 11:50:00 PM,99.770,12.497,,,,
5091,07.16.22 12:00:00 AM,99.772,12.401,,,,
5092,07.16.22 12:10:00 AM,99.761,12.401,,,,
5093,07.16.22 12:20:00 AM,99.772,12.401,,,,
5094,07.16.22 12:30:00 AM,99.752,12.304,,,,
5095,07.16.22 12:40:00 AM,99.752,12.304,,,,
5096,07.16.22 12:50:00 AM,99.732,12.207,,,,
5097,07.16.22 01:00:00 AM,99.732,12.207,,,,
5098,07.16.22 01:10:00 AM,99.732,12.207,,,,
5099,07.16.22 01:20:00 AM,99.744,12.110,,,,
5100,07.16.22 01:30:00 AM,99.766,12.110,,,,
5101,07.16.22 01:40:00 AM,99.777,12.110,,,,
5102,07.16.22 01:50:00 AM,99.768,12.013,,,,
5103,07.16.22 02:00:00 AM,99.779,12.013,,,,
5104,07.16.22 02:10:00 AM,99.770,11.916,,,,
5105,07.16.22 02:20:00 AM,99.781,11.916,,,,
5106,07.16.22 02:30:00 AM,99.770,11.916,,,,
5107,07.16.22 02:40:00 AM,99.771,11.819,,,,
5108,07.16.22 02:50:00 AM,99.761,11.819,,,,
5109,07.16.22 03:00:00 AM,99.761,11.819,,,,
5110,07.16.22 03:10:00 AM,99.771,11.819,,,,
5111,07.16.22 03:20:00 AM,99.784,11.722,,,,
5112,07.16.22 03:30:00 AM,99.773,11.722,,,,
5113,07.16.22 03:40:00 AM,99.795,11.722,,,,
5114,07.16.22 03:50:00 AM,99.786,11.625,,,,
5115,07.16.22 04:00:00 AM,99.786,11.625,,,,
5116,07.16.22 04:10:00 AM,99.807,11.625,,,,
5117,07.16.22 04:20:00 AM,99.796,11.625,,,,
5118,07.16.22 04:30:00 AM,99.786,11.625,,,,
5119,07.16.22 04:40:00 AM,99.776,11.528,,,,
5120,07.16.22 04:50:00 AM,99.755,11.528,,,,
5121,07.16.22 05:00:00 AM,99.766,11.528,,,,
5122,07.16.22 05:10:00 AM,99.798,11.528,,,,
5123,07.16.22 05:20:00 AM,99.776,11.528,,,,
5124,07.16.22 05:30:00 AM,99.787,11.528,,,,
5125,07.16.22 05:40:00 AM,99.778,11.431,,,,
5126,07.16.22 05:50:00 AM,99.789,11.431,,,,
5127,07.16.22 06:00:00 AM,99.756,11.431,,,,
5128,07.16.22 06:10:00 AM,99.767,11.431,,,,
5129,07.16.22 06:20:00 AM,99.778,11.431,,,,
5130,07.16.22 06:30:00 AM,99.767,11.431,,,,
5131,07.16.22 06:40:00 AM,99.767,11.431,,,,
5132,07.16.22 06:50:00 AM,99.778,11.431,,,,
5133,07.16.22 07:00:00 AM,99.778,11.431,,,,
5134,07.16.22 07:10:00 AM,99.778,11.431,,,,
5135,07.16.22 07:20:00 AM,99.778,11.431,,,,
5136,07.16.22 07:30:00 AM,99.800,11.431,,,,
5137,07.16.22 07:40:00 AM,99.789,11.431,,,,
5138,07.16.22 07:50:00 AM,99.809,11.528,,,,
5139,07.16.22 08:00:00 AM,99.798,11.528,,,,
5140,07.16.22 08:10:00 AM,99.787,11.528,,,,
5141,07.16.22 08:20:00 AM,99.787,11.528,,,,
5142,07.16.22 08:30:00 AM,99.798,11.528,,,,
5143,07.16.22 08:40:00 AM,99.787,11.528,,,,
5144,07.16.22 08:50:00 AM,99.796,11.625,,,,
5145,07.16.22 09:00:00 AM,99.796,11.625,,,,
5146,07.16.22 09:10:00 AM,99.807,11.625,,,,
5147,07.16.22 09:20:00 AM,99.807,11.625,,,,
5148,07.16.22 09:30:00 AM,99.816,11.722,,,,
5149,07.16.22 09:40:00 AM,99.795,11.722,,,,
5150,07.16.22 09:50:00 AM,99.784,11.722,,,,
5151,07.16.22 10:00:00 AM,99.804,11.819,,,,
5152,07.16.22 10:10:00 AM,99.793,11.819,,,,
5153,07.16.22 10:20:00 AM,99.782,11.819,,,,
5154,07.16.22 10:30:00 AM,99.781,11.916,,,,
5155,07.16.22 10:40:00 AM,99.791,11.916,,,,
5156,07.16.22 10:50:00 AM,99.779,12.013,,,,
5157,07.16.22 11:00:00 AM,99.779,12.013,,,,
5158,07.16.22 11:10:00 AM,99.788,12.110,,,,
5159,07.16.22 11:20:00 AM,99.766,12.110,,,,
5160,07.16.22 11:30:00 AM,99.797,12.207,,,,
5161,07.16.22 11:40:00 AM,99.786,12.207,,,,
5162,07.16.22 11:50:00 AM,99.795,12.304,,,,
5163,07.16.22 12:00:00 PM,99.783,12.401,,,,
5164,07.16.22 12:10:00 PM,99.783,12.401,,,,
5165,07.16.22 12:20:00 PM,99.781,12.497,,,,
5166,07.16.22 12:30:00 PM,99.779,12.594,,,,
5167,07.16.22 12:40:00 PM,99.768,12.594,,,,
5168,07.16.22 12:50:00 PM,99.766,12.690,,,,
5169,07.16.22 01:00:00 PM,99.764,12.787,,,,
5170,07.16.22 01:10:00 PM,99.762,12.883,,,,
5171,07.16.22 01:20:00 PM,99.762,12.883,,,,
5172,07.16.22 01:30:00 PM,99.771,12.980,,,,
5173,07.16.22 01:40:00 PM,99.769,13.076,,,,
5174,07.16.22 01:50:00 PM,99.758,13.076,,,,
5175,07.16.22 02:00:00 PM,99.746,13.173,,,,
5176,07.16.22 02:10:00 PM,99.776,13.269,,,,
5177,07.16.22 02:20:00 PM,99.754,13.269,,,,
5178,07.16.22 02:30:00 PM,99.774,13.365,,,,
5179,07.16.22 02:40:00 PM,99.783,13.461,,,,
5180,07.16.22 02:50:00 PM,99.750,13.461,,,,
5181,07.16.22 03:00:00 PM,99.748,13.558,,,,
5182,07.16.22 03:10:00 PM,99.759,13.558,,,,
5183,07.16.22 03:20:00 PM,99.746,13.654,,,,
5184,07.16.22 03:30:00 PM,99.757,13.654,,,,
5185,07.16.22 03:40:00 PM,99.755,13.750,,,,
5186,07.16.22 03:50:00 PM,99.766,13.750,,,,
5187,07.16.22 04:00:00 PM,99.755,13.750,,,,
5188,07.16.22 04:10:00 PM,99.764,13.846,,,,
5189,07.16.22 04:20:00 PM,99.753,13.846,,,,
5190,07.16.22 04:30:00 PM,99.773,13.942,,,,
5191,07.16.22 04:40:00 PM,99.773,13.942,,,,
5192,07.16.22 04:50:00 PM,99.794,13.942,,,,
5193,07.16.22 05:00:00 PM,99.773,13.942,,,,
5194,07.16.22 05:10:00 PM,99.783,13.942,,,,
5195,07.16.22 05:20:00 PM,99.783,13.942,,,,
5196,07.16.22 05:30:00 PM,99.770,14.038,,,,
5197,07.16.22 05:40:00 PM,99.781,14.038,,,,
5198,07.16.22 05:50:00 PM,99.760,14.038,,,,
5199,07.16.22 06:00:00 PM,99.770,14.038,,,,
5200,07.16.22 06:10:00 PM,99.770,14.038,,,,
5201,07.16.22 06:20:00 PM,99.781,14.038,,,,
5202,07.16.22 06:30:00 PM,99.781,14.038,,,,
5203,07.16.22 06:40:00 PM,99.803,14.038,,,,
5204,07.16.22 06:50:00 PM,99.803,14.038,,,,
5205,07.16.22 07:00:00 PM,99.805,13.942,,,,
5206,07.16.22 07:10:00 PM,99.827,13.942,,,,
5207,07.16.22 07:20:00 PM,99.838,13.942,,,,
5208,07.16.22 07:30:00 PM,99.838,13.942,,,,
5209,07.16.22 07:40:00 PM,99.849,13.942,,,,
5210,07.16.22 07:50:00 PM,99.860,13.942,,,,
5211,07.16.22 08:00:00 PM,99.840,13.846,,,,
5212,07.16.22 08:10:00 PM,99.851,13.846,,,,
5213,07.16.22 08:20:00 PM,99.840,13.846,,,,
5214,07.16.22 08:30:00 PM,99.862,13.846,,,,
5215,07.16.22 08:40:00 PM,99.886,13.750,,,,
5216,07.16.22 08:50:00 PM,99.896,13.750,,,,
5217,07.16.22 09:00:00 PM,99.896,13.750,,,,
5218,07.16.22 09:10:00 PM,99.898,13.654,,,,
5219,07.16.22 09:20:00 PM,99.898,13.654,,,,
5220,07.16.22 09:30:00 PM,99.909,13.654,,,,
5221,07.16.22 09:40:00 PM,99.890,13.558,,,,
5222,07.16.22 09:50:00 PM,99.901,13.558,,,,
5223,07.16.22 10:00:00 PM,99.944,13.558,,,,
5224,07.16.22 10:10:00 PM,99.924,13.461,,,,
5225,07.16.22 10:20:00 PM,99.935,13.461,,,,
5226,07.16.22 10:30:00 PM,99.924,13.461,,,,
5227,07.16.22 10:40:00 PM,99.926,13.365,,,,
5228,07.16.22 10:50:00 PM,99.959,13.365,,,,
5229,07.16.22 11:00:00 PM,99.948,13.365,,,,
5230,07.16.22 11:10:00 PM,99.939,13.269,,,,
5231,07.16.22 11:20:00 PM,99.939,13.269,,,,
5232,07.16.22 11:30:00 PM,99.972,13.269,,,,
5233,07.16.22 11:40:00 PM,99.974,13.173,,,,
5234,07.16.22 11:50:00 PM,99.985,13.173,,,,
5235,07.17.22 12:00:00 AM,99.985,13.173,,,,
5236,07.17.22 12:10:00 AM,99.997,13.076,,,,
5237,07.17.22 12:20:00 AM,99.987,13.076,,,,
5238,07.17.22 12:30:00 AM,99.987,13.076,,,,
5239,07.17.22 12:40:00 AM,99.988,12.980,,,,
5240,07.17.22 12:50:00 AM,99.999,12.980,,,,
5241,07.17.22 01:00:00 AM,100.010,12.980,,,,
5242,07.17.22 01:10:00 AM,99.999,12.980,,,,
5243,07.17.22 01:20:00 AM,99.990,12.883,,,,
5244,07.17.22 01:30:00 AM,99.969,12.883,,,,
5245,07.17.22 01:40:00 AM,99.958,12.883,,,,
5246,07.17.22 01:50:00 AM,99.958,12.883,,,,
5247,07.17.22 02:00:00 AM,99.969,12.883,,,,
