"Plot Title: 21154777"
"#","Date Time, GMT+03:00","Low Range, μS/cm (LGR S/N: 21154777, SEN S/N: 21154777, LBL: Кизил-кобинка ЭП)","Temp, °C (LGR S/N: 21154777, SEN S/N: 21154777, LBL: Кизил-кобинка температура)","Coupler Detached (LGR S/N: 21154777)","Coupler Attached (LGR S/N: 21154777)","Host Connected (LGR S/N: 21154777)","End Of File (LGR S/N: 21154777)"
476,06.13.22 10:50:00 PM,120.5,13.80,,,,
477,06.13.22 11:00:00 PM,120.5,13.75,,,,
478,06.13.22 11:10:00 PM,120.4,13.69,,,,
479,06.13.22 11:20:00 PM,120.3,13.66,,,,
480,06.13.22 11:30:00 PM,120.4,13.60,,,,
481,06.13.22 11:40:00 PM,120.3,13.57,,,,
482,06.13.22 11:50:00 PM,120.1,13.53,,,,
483,06.14.22 12:00:00 AM,120.0,13.48,,,,
484,06.14.22 12:10:00 AM,120.0,13.44,,,,
485,06.14.22 12:20:00 AM,119.9,13.40,,,,
486,06.14.22 12:30:00 AM,119.8,13.36,,,,
487,06.14.22 12:40:00 AM,119.6,13.33,,,,
488,06.14.22 12:50:00 AM,119.6,13.30,,,,
489,06.14.22 01:00:00 AM,119.5,13.26,,,,
490,06.14.22 01:10:00 AM,119.4,13.22,,,,
491,06.14.22 01:20:00 AM,119.4,13.19,,,,
492,06.14.22 01:30:00 AM,119.4,13.17,,,,
493,06.14.22 01:40:00 AM,119.2,13.14,,,,
494,06.14.22 01:50:00 AM,119.3,13.11,,,,
495,06.14.22 02:00:00 AM,119.2,13.11,,,,
496,06.14.22 02:10:00 AM,119.1,13.08,,,,
497,06.14.22 02:20:00 AM,119.0,13.05,,,,
498,06.14.22 02:30:00 AM,119.1,13.01,,,,
499,06.14.22 02:40:00 AM,119.0,12.99,,,,
500,06.14.22 02:50:00 AM,119.0,12.99,,,,
501,06.14.22 03:00:00 AM,118.9,12.96,,,,
502,06.14.22 03:10:00 AM,118.9,12.95,,,,
503,06.14.22 03:20:00 AM,118.9,12.95,,,,
504,06.14.22 03:30:00 AM,118.9,12.93,,,,
505,06.14.22 03:40:00 AM,118.9,12.92,,,,
506,06.14.22 03:50:00 AM,118.9,12.92,,,,
507,06.14.22 04:00:00 AM,118.9,12.90,,,,
508,06.14.22 04:10:00 AM,118.9,12.88,,,,
509,06.14.22 04:20:00 AM,118.8,12.87,,,,
510,06.14.22 04:30:00 AM,118.8,12.87,,,,
511,06.14.22 04:40:00 AM,118.8,12.87,,,,
512,06.14.22 04:50:00 AM,118.7,12.87,,,,
513,06.14.22 05:00:00 AM,118.8,12.86,,,,
514,06.14.22 05:10:00 AM,118.7,12.84,,,,
515,06.14.22 05:20:00 AM,118.7,12.84,,,,
516,06.14.22 05:30:00 AM,118.6,12.84,,,,
517,06.14.22 05:40:00 AM,118.6,12.83,,,,
518,06.14.22 05:50:00 AM,118.5,12.84,,,,
519,06.14.22 06:00:00 AM,118.6,12.84,,,,
520,06.14.22 06:10:00 AM,118.5,12.83,,,,
521,06.14.22 06:20:00 AM,118.5,12.84,,,,
522,06.14.22 06:30:00 AM,118.4,12.84,,,,
523,06.14.22 06:40:00 AM,118.3,12.84,,,,
524,06.14.22 06:50:00 AM,118.2,12.84,,,,
525,06.14.22 07:00:00 AM,118.4,12.83,,,,
526,06.14.22 07:10:00 AM,118.4,12.83,,,,
527,06.14.22 07:20:00 AM,118.4,12.83,,,,
528,06.14.22 07:30:00 AM,118.4,12.84,,,,
529,06.14.22 07:40:00 AM,118.3,12.86,,,,
530,06.14.22 07:50:00 AM,118.3,12.87,,,,
531,06.14.22 08:00:00 AM,118.4,12.88,,,,
532,06.14.22 08:10:00 AM,118.3,12.91,,,,
533,06.14.22 08:20:00 AM,118.4,12.93,,,,
534,06.14.22 08:30:00 AM,118.4,12.96,,,,
535,06.14.22 08:40:00 AM,118.6,13.00,,,,
536,06.14.22 08:50:00 AM,118.8,13.02,,,,
537,06.14.22 09:00:00 AM,118.8,13.06,,,,
538,06.14.22 09:10:00 AM,118.8,13.10,,,,
539,06.14.22 09:20:00 AM,118.8,13.14,,,,
540,06.14.22 09:30:00 AM,118.9,13.19,,,,
541,06.14.22 09:40:00 AM,118.9,13.26,,,,
542,06.14.22 09:50:00 AM,118.9,13.30,,,,
543,06.14.22 10:00:00 AM,118.9,13.36,,,,
544,06.14.22 10:10:00 AM,118.9,13.42,,,,
545,06.14.22 10:20:00 AM,119.0,13.49,,,,
546,06.14.22 10:30:00 AM,119.0,13.55,,,,
547,06.14.22 10:40:00 AM,119.1,13.62,,,,
548,06.14.22 10:50:00 AM,119.1,13.69,,,,
549,06.14.22 11:00:00 AM,119.1,13.77,,,,
550,06.14.22 11:10:00 AM,119.2,13.85,,,,
551,06.14.22 11:20:00 AM,119.2,13.93,,,,
552,06.14.22 11:30:00 AM,119.2,14.02,,,,
553,06.14.22 11:40:00 AM,119.2,14.09,,,,
554,06.14.22 11:50:00 AM,119.2,14.17,,,,
555,06.14.22 12:00:00 PM,119.2,14.21,,,,
556,06.14.22 12:10:00 PM,119.1,14.27,,,,
557,06.14.22 12:20:00 PM,119.0,14.22,,,,
558,06.14.22 12:30:00 PM,118.9,14.21,,,,
559,06.14.22 12:40:00 PM,119.0,14.18,,,,
560,06.14.22 12:50:00 PM,119.1,14.36,,,,
561,06.14.22 01:00:00 PM,119.3,14.47,,,,
562,06.14.22 01:10:00 PM,143.0,14.51,,,,
563,06.14.22 01:20:00 PM,119.2,14.56,,,,
564,06.14.22 01:30:00 PM,119.2,14.62,,,,
565,06.14.22 01:40:00 PM,119.0,14.57,,,,
566,06.14.22 01:50:00 PM,119.2,14.64,,,,
567,06.14.22 02:00:00 PM,118.9,14.61,,,,
568,06.14.22 02:10:00 PM,118.9,14.64,,,,
569,06.14.22 02:20:00 PM,118.9,14.71,,,,
570,06.14.22 02:30:00 PM,118.8,14.82,,,,
571,06.14.22 02:40:00 PM,118.8,14.88,,,,
572,06.14.22 02:50:00 PM,118.8,14.92,,,,
573,06.14.22 03:00:00 PM,118.8,14.96,,,,
574,06.14.22 03:10:00 PM,118.7,14.85,,,,
575,06.14.22 03:20:00 PM,118.6,14.82,,,,
576,06.14.22 03:30:00 PM,118.5,14.82,,,,
577,06.14.22 03:40:00 PM,118.5,14.82,,,,
578,06.14.22 03:50:00 PM,118.5,14.83,,,,
579,06.14.22 04:00:00 PM,118.5,14.80,,,,
580,06.14.22 04:10:00 PM,118.4,14.78,,,,
581,06.14.22 04:20:00 PM,118.5,14.71,,,,
582,06.14.22 04:30:00 PM,118.3,14.66,,,,
583,06.14.22 04:40:00 PM,118.3,14.60,,,,
584,06.14.22 04:50:00 PM,118.3,14.55,,,,
585,06.14.22 05:00:00 PM,118.3,14.51,,,,
586,06.14.22 05:10:00 PM,118.2,14.47,,,,
587,06.14.22 05:20:00 PM,118.2,14.40,,,,
588,06.14.22 05:30:00 PM,118.0,14.38,,,,
589,06.14.22 05:40:00 PM,118.1,14.31,,,,
590,06.14.22 05:50:00 PM,117.8,14.26,,,,
591,06.14.22 06:00:00 PM,117.8,14.22,,,,
592,06.14.22 06:10:00 PM,118.2,14.17,,,,
593,06.14.22 06:20:00 PM,117.9,14.13,,,,
594,06.14.22 06:30:00 PM,117.8,14.11,,,,
595,06.14.22 06:40:00 PM,117.8,14.07,,,,
596,06.14.22 06:50:00 PM,117.9,14.04,,,,
597,06.14.22 07:00:00 PM,117.8,14.00,,,,
598,06.14.22 07:10:00 PM,117.8,13.98,,,,
599,06.14.22 07:20:00 PM,117.8,13.94,,,,
600,06.14.22 07:30:00 PM,117.6,13.91,,,,
601,06.14.22 07:40:00 PM,117.7,13.89,,,,
602,06.14.22 07:50:00 PM,117.7,13.86,,,,
603,06.14.22 08:00:00 PM,117.8,13.81,,,,
604,06.14.22 08:10:00 PM,117.7,13.77,,,,
605,06.14.22 08:20:00 PM,117.7,13.73,,,,
606,06.14.22 08:30:00 PM,117.7,13.69,,,,
607,06.14.22 08:40:00 PM,117.7,13.63,,,,
608,06.14.22 08:50:00 PM,117.8,13.59,,,,
609,06.14.22 09:00:00 PM,117.7,13.54,,,,
610,06.14.22 09:10:00 PM,117.7,13.48,,,,
611,06.14.22 09:20:00 PM,117.7,13.44,,,,
612,06.14.22 09:30:00 PM,117.6,13.37,,,,
613,06.14.22 09:40:00 PM,117.7,13.32,,,,
614,06.14.22 09:50:00 PM,117.8,13.27,,,,
615,06.14.22 10:00:00 PM,117.6,13.22,,,,
616,06.14.22 10:10:00 PM,117.6,13.17,,,,
617,06.14.22 10:20:00 PM,117.6,13.11,,,,
618,06.14.22 10:30:00 PM,117.6,13.08,,,,
619,06.14.22 10:40:00 PM,117.5,13.04,,,,
620,06.14.22 10:50:00 PM,117.5,13.00,,,,
621,06.14.22 11:00:00 PM,117.4,12.96,,,,
622,06.14.22 11:10:00 PM,117.3,12.92,,,,
623,06.14.22 11:20:00 PM,117.4,12.90,,,,
624,06.14.22 11:30:00 PM,117.4,12.87,,,,
625,06.14.22 11:40:00 PM,117.4,12.83,,,,
626,06.14.22 11:50:00 PM,117.5,12.82,,,,
627,06.15.22 12:00:00 AM,117.3,12.79,,,,
628,06.15.22 12:10:00 AM,117.3,12.78,,,,
629,06.15.22 12:20:00 AM,117.4,12.75,,,,
630,06.15.22 12:30:00 AM,117.2,12.74,,,,
631,06.15.22 12:40:00 AM,117.3,12.72,,,,
632,06.15.22 12:50:00 AM,117.4,12.69,,,,
633,06.15.22 01:00:00 AM,117.2,12.66,,,,
634,06.15.22 01:10:00 AM,117.2,12.65,,,,
635,06.15.22 01:20:00 AM,117.3,12.63,,,,
636,06.15.22 01:30:00 AM,117.2,12.60,,,,
637,06.15.22 01:40:00 AM,117.1,12.59,,,,
638,06.15.22 01:50:00 AM,117.2,12.53,,,,
639,06.15.22 02:00:00 AM,117.1,12.52,,,,
640,06.15.22 02:10:00 AM,117.1,12.50,,,,
641,06.15.22 02:20:00 AM,116.9,12.47,,,,
642,06.15.22 02:30:00 AM,116.9,12.44,,,,
643,06.15.22 02:40:00 AM,117.0,12.43,,,,
644,06.15.22 02:50:00 AM,116.9,12.41,,,,
645,06.15.22 03:00:00 AM,116.8,12.38,,,,
646,06.15.22 03:10:00 AM,116.8,12.35,,,,
647,06.15.22 03:20:00 AM,116.6,12.34,,,,
648,06.15.22 03:30:00 AM,116.6,12.32,,,,
649,06.15.22 03:40:00 AM,116.8,12.30,,,,
650,06.15.22 03:50:00 AM,116.6,12.29,,,,
651,06.15.22 04:00:00 AM,116.5,12.26,,,,
652,06.15.22 04:10:00 AM,116.5,12.26,,,,
653,06.15.22 04:20:00 AM,116.5,12.23,,,,
654,06.15.22 04:30:00 AM,116.4,12.24,,,,
655,06.15.22 04:40:00 AM,116.3,12.21,,,,
656,06.15.22 04:50:00 AM,116.3,12.20,,,,
657,06.15.22 05:00:00 AM,116.3,12.19,,,,
658,06.15.22 05:10:00 AM,116.3,12.20,,,,
659,06.15.22 05:20:00 AM,116.3,12.20,,,,
660,06.15.22 05:30:00 AM,116.3,12.21,,,,
661,06.15.22 05:40:00 AM,116.3,12.20,,,,
662,06.15.22 05:50:00 AM,116.4,12.21,,,,
663,06.15.22 06:00:00 AM,116.3,12.21,,,,
664,06.15.22 06:10:00 AM,116.4,12.21,,,,
665,06.15.22 06:20:00 AM,116.3,12.23,,,,
666,06.15.22 06:30:00 AM,116.3,12.23,,,,
667,06.15.22 06:40:00 AM,116.4,12.24,,,,
668,06.15.22 06:50:00 AM,116.3,12.24,,,,
669,06.15.22 07:00:00 AM,116.3,12.26,,,,
670,06.15.22 07:10:00 AM,116.5,12.28,,,,
671,06.15.22 07:20:00 AM,116.2,12.29,,,,
672,06.15.22 07:30:00 AM,116.2,12.29,,,,
673,06.15.22 07:40:00 AM,116.3,12.30,,,,
674,06.15.22 07:50:00 AM,116.2,12.33,,,,
675,06.15.22 08:00:00 AM,116.3,12.34,,,,
676,06.15.22 08:10:00 AM,116.2,12.35,,,,
677,06.15.22 08:20:00 AM,116.1,12.38,,,,
678,06.15.22 08:30:00 AM,116.3,12.41,,,,
679,06.15.22 08:40:00 AM,116.2,12.44,,,,
680,06.15.22 08:50:00 AM,116.2,12.50,,,,
681,06.15.22 09:00:00 AM,116.1,12.51,,,,
682,06.15.22 09:10:00 AM,116.2,12.55,,,,
683,06.15.22 09:20:00 AM,116.2,12.59,,,,
684,06.15.22 09:30:00 AM,116.1,12.63,,,,
685,06.15.22 09:40:00 AM,116.0,12.66,,,,
686,06.15.22 09:50:00 AM,116.0,12.68,,,,
687,06.15.22 10:00:00 AM,115.9,12.73,,,,
688,06.15.22 10:10:00 AM,115.9,12.81,,,,
689,06.15.22 10:20:00 AM,115.9,12.91,,,,
690,06.15.22 10:30:00 AM,115.6,12.96,,,,
691,06.15.22 10:40:00 AM,115.8,13.00,,,,
692,06.15.22 10:50:00 AM,115.9,13.05,,,,
693,06.15.22 11:00:00 AM,115.8,13.10,,,,
694,06.15.22 11:10:00 AM,115.8,13.23,,,,
695,06.15.22 11:20:00 AM,116.3,13.35,,,,
696,06.15.22 11:30:00 AM,116.4,13.45,,,,
697,06.15.22 11:40:00 AM,116.3,13.46,,,,
698,06.15.22 11:50:00 AM,116.5,13.60,,,,
699,06.15.22 12:00:00 PM,116.5,13.68,,,,
700,06.15.22 12:10:00 PM,116.5,13.76,,,,
701,06.15.22 12:20:00 PM,116.7,13.85,,,,
702,06.15.22 12:30:00 PM,116.6,13.91,,,,
703,06.15.22 12:40:00 PM,116.4,13.91,,,,
704,06.15.22 12:50:00 PM,116.7,14.00,,,,
705,06.15.22 01:00:00 PM,116.5,14.07,,,,
706,06.15.22 01:10:00 PM,116.4,14.08,,,,
707,06.15.22 01:20:00 PM,116.6,14.17,,,,
708,06.15.22 01:30:00 PM,116.3,14.11,,,,
709,06.15.22 01:40:00 PM,116.3,14.21,,,,
710,06.15.22 01:50:00 PM,116.2,14.20,,,,
711,06.15.22 02:00:00 PM,116.4,14.27,,,,
712,06.15.22 02:10:00 PM,116.2,14.24,,,,
713,06.15.22 02:20:00 PM,116.1,14.30,,,,
714,06.15.22 02:30:00 PM,116.1,14.27,,,,
715,06.15.22 02:40:00 PM,116.0,14.24,,,,
716,06.15.22 02:50:00 PM,116.0,14.33,,,,
717,06.15.22 03:00:00 PM,115.8,14.39,,,,
718,06.15.22 03:10:00 PM,116.0,14.39,,,,
719,06.15.22 03:20:00 PM,115.9,14.43,,,,
720,06.15.22 03:30:00 PM,115.8,14.40,,,,
721,06.15.22 03:40:00 PM,115.7,14.44,,,,
722,06.15.22 03:50:00 PM,115.8,14.47,,,,
723,06.15.22 04:00:00 PM,115.6,14.48,,,,
724,06.15.22 04:10:00 PM,115.8,14.49,,,,
725,06.15.22 04:20:00 PM,115.6,14.49,,,,
726,06.15.22 04:30:00 PM,115.7,14.46,,,,
727,06.15.22 04:40:00 PM,115.8,14.44,,,,
728,06.15.22 04:50:00 PM,115.9,14.48,,,,
729,06.15.22 05:00:00 PM,115.7,14.46,,,,
730,06.15.22 05:10:00 PM,115.8,14.46,,,,
731,06.15.22 05:20:00 PM,115.7,14.46,,,,
732,06.15.22 05:30:00 PM,115.9,14.44,,,,
733,06.15.22 05:40:00 PM,115.9,14.42,,,,
734,06.15.22 05:50:00 PM,115.9,14.38,,,,
735,06.15.22 06:00:00 PM,120.5,14.34,,,,
736,06.15.22 06:10:00 PM,117.3,14.31,,,,
737,06.15.22 06:20:00 PM,117.4,14.27,,,,
738,06.15.22 06:30:00 PM,117.6,14.24,,,,
739,06.15.22 06:40:00 PM,117.6,14.18,,,,
740,06.15.22 06:50:00 PM,117.5,14.15,,,,
741,06.15.22 07:00:00 PM,117.5,14.09,,,,
742,06.15.22 07:10:00 PM,117.6,14.06,,,,
743,06.15.22 07:20:00 PM,117.5,14.00,,,,
744,06.15.22 07:30:00 PM,117.8,13.95,,,,
745,06.15.22 07:40:00 PM,117.8,13.90,,,,
746,06.15.22 07:50:00 PM,117.7,13.85,,,,
747,06.15.22 08:00:00 PM,117.6,13.78,,,,
748,06.15.22 08:10:00 PM,118.2,13.72,,,,
749,06.15.22 08:20:00 PM,118.2,13.66,,,,
750,06.15.22 08:30:00 PM,118.3,13.59,,,,
751,06.15.22 08:40:00 PM,118.1,13.53,,,,
752,06.15.22 08:50:00 PM,118.1,13.45,,,,
753,06.15.22 09:00:00 PM,117.9,13.39,,,,
754,06.15.22 09:10:00 PM,118.1,13.32,,,,
755,06.15.22 09:20:00 PM,117.8,13.26,,,,
756,06.15.22 09:30:00 PM,117.8,13.19,,,,
757,06.15.22 09:40:00 PM,117.9,13.11,,,,
758,06.15.22 09:50:00 PM,117.7,13.05,,,,
759,06.15.22 10:00:00 PM,117.6,12.99,,,,
760,06.15.22 10:10:00 PM,117.5,12.92,,,,
761,06.15.22 10:20:00 PM,117.5,12.86,,,,
762,06.15.22 10:30:00 PM,117.3,12.79,,,,
763,06.15.22 10:40:00 PM,117.3,12.73,,,,
764,06.15.22 10:50:00 PM,117.2,12.68,,,,
765,06.15.22 11:00:00 PM,117.3,12.63,,,,
766,06.15.22 11:10:00 PM,117.0,12.55,,,,
767,06.15.22 11:20:00 PM,117.1,12.50,,,,
768,06.15.22 11:30:00 PM,116.9,12.44,,,,
769,06.15.22 11:40:00 PM,117.0,12.41,,,,
770,06.15.22 11:50:00 PM,116.8,12.35,,,,
771,06.16.22 12:00:00 AM,116.8,12.30,,,,
772,06.16.22 12:10:00 AM,116.5,12.25,,,,
773,06.16.22 12:20:00 AM,116.3,12.21,,,,
774,06.16.22 12:30:00 AM,116.5,12.16,,,,
775,06.16.22 12:40:00 AM,116.3,12.12,,,,
776,06.16.22 12:50:00 AM,116.3,12.07,,,,
777,06.16.22 01:00:00 AM,116.2,12.05,,,,
778,06.16.22 01:10:00 AM,116.1,11.99,,,,
779,06.16.22 01:20:00 AM,116.1,11.95,,,,
780,06.16.22 01:30:00 AM,116.1,11.93,,,,
781,06.16.22 01:40:00 AM,115.9,11.89,,,,
782,06.16.22 01:50:00 AM,115.9,11.85,,,,
783,06.16.22 02:00:00 AM,115.9,11.83,,,,
784,06.16.22 02:10:00 AM,116.0,11.81,,,,
785,06.16.22 02:20:00 AM,115.9,11.79,,,,
786,06.16.22 02:30:00 AM,115.7,11.76,,,,
787,06.16.22 02:40:00 AM,115.6,11.74,,,,
788,06.16.22 02:50:00 AM,115.7,11.70,,,,
789,06.16.22 03:00:00 AM,115.7,11.67,,,,
790,06.16.22 03:10:00 AM,115.6,11.65,,,,
791,06.16.22 03:20:00 AM,115.4,11.62,,,,
792,06.16.22 03:30:00 AM,115.4,11.59,,,,
793,06.16.22 03:40:00 AM,115.4,11.57,,,,
794,06.16.22 03:50:00 AM,115.2,11.56,,,,
795,06.16.22 04:00:00 AM,115.2,11.53,,,,
796,06.16.22 04:10:00 AM,115.0,11.52,,,,
797,06.16.22 04:20:00 AM,115.1,11.49,,,,
798,06.16.22 04:30:00 AM,115.1,11.47,,,,
799,06.16.22 04:40:00 AM,115.0,11.47,,,,
800,06.16.22 04:50:00 AM,114.9,11.47,,,,
801,06.16.22 05:00:00 AM,114.9,11.45,,,,
802,06.16.22 05:10:00 AM,115.0,11.45,,,,
803,06.16.22 05:20:00 AM,115.0,11.45,,,,
804,06.16.22 05:30:00 AM,114.9,11.45,,,,
805,06.16.22 05:40:00 AM,114.9,11.45,,,,
806,06.16.22 05:50:00 AM,115.0,11.47,,,,
807,06.16.22 06:00:00 AM,114.9,11.48,,,,
808,06.16.22 06:10:00 AM,115.1,11.48,,,,
809,06.16.22 06:20:00 AM,115.0,11.50,,,,
810,06.16.22 06:30:00 AM,114.9,11.50,,,,
811,06.16.22 06:40:00 AM,115.1,11.53,,,,
812,06.16.22 06:50:00 AM,115.1,11.54,,,,
813,06.16.22 07:00:00 AM,114.8,11.57,,,,
814,06.16.22 07:10:00 AM,115.0,11.57,,,,
815,06.16.22 07:20:00 AM,115.1,11.59,,,,
816,06.16.22 07:30:00 AM,115.1,11.62,,,,
817,06.16.22 07:40:00 AM,114.8,11.63,,,,
818,06.16.22 07:50:00 AM,114.8,11.65,,,,
819,06.16.22 08:00:00 AM,114.8,11.67,,,,
820,06.16.22 08:10:00 AM,114.8,11.70,,,,
821,06.16.22 08:20:00 AM,114.8,11.72,,,,
822,06.16.22 08:30:00 AM,114.9,11.75,,,,
823,06.16.22 08:40:00 AM,115.0,11.79,,,,
824,06.16.22 08:50:00 AM,114.9,11.80,,,,
825,06.16.22 09:00:00 AM,114.8,11.86,,,,
826,06.16.22 09:10:00 AM,114.9,11.89,,,,
827,06.16.22 09:20:00 AM,114.8,11.93,,,,
828,06.16.22 09:30:00 AM,114.8,11.95,,,,
829,06.16.22 09:40:00 AM,114.9,12.01,,,,
830,06.16.22 09:50:00 AM,114.9,12.05,,,,
831,06.16.22 10:00:00 AM,114.8,12.11,,,,
832,06.16.22 10:10:00 AM,115.0,12.21,,,,
833,06.16.22 10:20:00 AM,114.8,12.19,,,,
834,06.16.22 10:30:00 AM,114.8,12.26,,,,
835,06.16.22 10:40:00 AM,115.0,12.37,,,,
836,06.16.22 10:50:00 AM,115.0,12.37,,,,
837,06.16.22 11:00:00 AM,115.0,12.47,,,,
838,06.16.22 11:10:00 AM,114.9,12.57,,,,
839,06.16.22 11:20:00 AM,114.9,12.59,,,,
840,06.16.22 11:30:00 AM,114.8,12.65,,,,
841,06.16.22 11:40:00 AM,114.8,12.68,,,,
842,06.16.22 11:50:00 AM,114.8,12.78,,,,
843,06.16.22 12:00:00 PM,114.8,12.87,,,,
844,06.16.22 12:10:00 PM,114.7,12.95,,,,
845,06.16.22 12:20:00 PM,115.0,12.92,,,,
846,06.16.22 12:30:00 PM,114.5,12.90,,,,
847,06.16.22 12:40:00 PM,114.3,12.92,,,,
848,06.16.22 12:50:00 PM,114.3,12.91,,,,
849,06.16.22 01:00:00 PM,114.4,12.93,,,,
850,06.16.22 01:10:00 PM,114.5,12.97,,,,
851,06.16.22 01:20:00 PM,114.6,13.14,,,,
852,06.16.22 01:30:00 PM,114.3,13.08,,,,
853,06.16.22 01:40:00 PM,114.3,13.23,,,,
854,06.16.22 01:50:00 PM,114.3,13.27,,,,
855,06.16.22 02:00:00 PM,114.4,13.27,,,,
856,06.16.22 02:10:00 PM,114.3,13.27,,,,
857,06.16.22 02:20:00 PM,114.2,13.36,,,,
858,06.16.22 02:30:00 PM,114.4,13.42,,,,
859,06.16.22 02:40:00 PM,114.2,13.46,,,,
860,06.16.22 02:50:00 PM,114.0,13.51,,,,
861,06.16.22 03:00:00 PM,113.9,13.42,,,,
862,06.16.22 03:10:00 PM,113.9,13.44,,,,
863,06.16.22 03:20:00 PM,113.8,13.42,,,,
864,06.16.22 03:30:00 PM,113.9,13.41,,,,
865,06.16.22 03:40:00 PM,114.0,13.42,,,,
866,06.16.22 03:50:00 PM,113.9,13.44,,,,
867,06.16.22 04:00:00 PM,114.2,13.45,,,,
868,06.16.22 04:10:00 PM,114.1,13.45,,,,
869,06.16.22 04:20:00 PM,114.1,13.42,,,,
870,06.16.22 04:30:00 PM,114.4,13.39,,,,
871,06.16.22 04:40:00 PM,114.4,13.39,,,,
872,06.16.22 04:50:00 PM,114.4,13.36,,,,
873,06.16.22 05:00:00 PM,114.3,13.39,,,,
874,06.16.22 05:10:00 PM,114.2,13.36,,,,
875,06.16.22 05:20:00 PM,114.3,13.33,,,,
876,06.16.22 05:30:00 PM,114.5,13.31,,,,
877,06.16.22 05:40:00 PM,114.6,13.28,,,,
878,06.16.22 05:50:00 PM,114.7,13.26,,,,
879,06.16.22 06:00:00 PM,114.6,13.24,,,,
880,06.16.22 06:10:00 PM,114.7,13.22,,,,
881,06.16.22 06:20:00 PM,114.6,13.20,,,,
882,06.16.22 06:30:00 PM,114.9,13.18,,,,
883,06.16.22 06:40:00 PM,114.9,13.15,,,,
884,06.16.22 06:50:00 PM,115.1,13.13,,,,
885,06.16.22 07:00:00 PM,114.9,13.11,,,,
886,06.16.22 07:10:00 PM,115.3,13.08,,,,
887,06.16.22 07:20:00 PM,115.3,13.06,,,,
888,06.16.22 07:30:00 PM,115.4,13.05,,,,
889,06.16.22 07:40:00 PM,115.3,13.02,,,,
890,06.16.22 07:50:00 PM,115.5,13.01,,,,
891,06.16.22 08:00:00 PM,115.5,13.00,,,,
892,06.16.22 08:10:00 PM,115.3,12.99,,,,
893,06.16.22 08:20:00 PM,115.6,12.96,,,,
894,06.16.22 08:30:00 PM,115.7,12.93,,,,
895,06.16.22 08:40:00 PM,115.7,12.90,,,,
896,06.16.22 08:50:00 PM,115.8,12.87,,,,
897,06.16.22 09:00:00 PM,115.9,12.84,,,,
898,06.16.22 09:10:00 PM,116.0,12.79,,,,
899,06.16.22 09:20:00 PM,115.7,12.75,,,,
900,06.16.22 09:30:00 PM,115.9,12.70,,,,
901,06.16.22 09:40:00 PM,116.0,12.66,,,,
902,06.16.22 09:50:00 PM,116.1,12.63,,,,
903,06.16.22 10:00:00 PM,115.8,12.57,,,,
904,06.16.22 10:10:00 PM,115.8,12.52,,,,
905,06.16.22 10:20:00 PM,115.8,12.47,,,,
906,06.16.22 10:30:00 PM,115.7,12.43,,,,
907,06.16.22 10:40:00 PM,115.4,12.39,,,,
908,06.16.22 10:50:00 PM,115.6,12.34,,,,
909,06.16.22 11:00:00 PM,115.6,12.29,,,,
910,06.16.22 11:10:00 PM,115.6,12.25,,,,
911,06.16.22 11:20:00 PM,115.2,12.20,,,,
912,06.16.22 11:30:00 PM,115.4,12.16,,,,
913,06.16.22 11:40:00 PM,115.1,12.12,,,,
914,06.16.22 11:50:00 PM,115.1,12.08,,,,
915,06.17.22 12:00:00 AM,114.9,12.03,,,,
916,06.17.22 12:10:00 AM,114.9,11.99,,,,
917,06.17.22 12:20:00 AM,114.6,11.94,,,,
918,06.17.22 12:30:00 AM,114.7,11.90,,,,
919,06.17.22 12:40:00 AM,114.6,11.88,,,,
920,06.17.22 12:50:00 AM,114.4,11.83,,,,
921,06.17.22 01:00:00 AM,114.4,11.79,,,,
922,06.17.22 01:10:00 AM,114.6,11.76,,,,
923,06.17.22 01:20:00 AM,114.4,11.72,,,,
924,06.17.22 01:30:00 AM,114.3,11.67,,,,
925,06.17.22 01:40:00 AM,114.2,11.63,,,,
926,06.17.22 01:50:00 AM,114.3,11.62,,,,
927,06.17.22 02:00:00 AM,114.0,11.59,,,,
928,06.17.22 02:10:00 AM,114.0,11.54,,,,
929,06.17.22 02:20:00 AM,113.6,11.52,,,,
930,06.17.22 02:30:00 AM,113.6,11.48,,,,
931,06.17.22 02:40:00 AM,113.6,11.45,,,,
932,06.17.22 02:50:00 AM,113.5,11.41,,,,
933,06.17.22 03:00:00 AM,113.1,11.39,,,,
934,06.17.22 03:10:00 AM,113.1,11.36,,,,
935,06.17.22 03:20:00 AM,113.3,11.34,,,,
936,06.17.22 03:30:00 AM,113.1,11.30,,,,
937,06.17.22 03:40:00 AM,113.2,11.26,,,,
938,06.17.22 03:50:00 AM,113.2,11.26,,,,
939,06.17.22 04:00:00 AM,113.2,11.22,,,,
940,06.17.22 04:10:00 AM,113.0,11.18,,,,
941,06.17.22 04:20:00 AM,112.9,11.18,,,,
942,06.17.22 04:30:00 AM,112.9,11.14,,,,
943,06.17.22 04:40:00 AM,113.2,11.13,,,,
944,06.17.22 04:50:00 AM,113.2,11.10,,,,
945,06.17.22 05:00:00 AM,113.0,11.08,,,,
946,06.17.22 05:10:00 AM,113.0,11.05,,,,
947,06.17.22 05:20:00 AM,113.0,11.04,,,,
948,06.17.22 05:30:00 AM,113.0,11.03,,,,
949,06.17.22 05:40:00 AM,113.0,11.00,,,,
950,06.17.22 05:50:00 AM,112.8,10.99,,,,
